ASV,Niche_width,Location,Subcommunity
651b9dc6138b7c4e9dabb18b189d6907,1,Pascagoula Bay,Rare
651bef725b63f59763d6c06419f8876f,1,Pascagoula Bay,Rare
651e597a0ddbbb8d7aff9f33ae66c2a9,1,Pascagoula Bay,Rare
651ec4ce46f30f873f0985b66dc699ef,1,Pascagoula Bay,Rare
651efdefbc94e99877b607cba2abe6a9,1,Pascagoula Bay,Rare
6522cbf32e6a6b6f71dd17aa01b97a70,1,Pascagoula Bay,Rare
6522fa24dcc12f53b438215c642dca7c,1,Pascagoula Bay,Rare
65267d3e0f3e637f5d1c6f751a46a63b,1,Pascagoula Bay,Rare
652751e3483f0033abad628bb72fdf0f,1,Pascagoula Bay,Rare
65276fec919b5d74096803ac3bed496b,1,Pascagoula Bay,Rare
652a226311e7a89d1bb2450101128f2f,1,Pascagoula Bay,Rare
652a3df084bb43640075dfd8c39bd94a,1,Pascagoula Bay,Rare
652ae7d2d300ff483e71f0c2e2b98adb,1,Pascagoula Bay,Rare
652b7005d292783c4b81695479c70af5,1,Pascagoula Bay,Rare
652c247820df5f8f22630454f6049f84,1,Pascagoula Bay,Rare
6533782ea2537b91b2be028a6bfd87d3,1,Pascagoula Bay,Rare
65375629f76b4132921dabb4162c651e,1,Pascagoula Bay,Rare
653a3cf10db271ea3995dcdf92cf063b,1,Pascagoula Bay,Rare
653bd0cca0bd66cfe7a56087dc24648d,1,Pascagoula Bay,Rare
653bf6618297c9d947f4085ebeab9cdd,1,Pascagoula Bay,Rare
653ec31927938fe39e5f0733d016db7c,1,Pascagoula Bay,Rare
653f0d46f12b8639ac8a2e3e8ae1a4d9,1.9841811430824912,Pascagoula Bay,Rare
6540deaa49cd37cbc1cbf5dc3dafd58e,1,Pascagoula Bay,Rare
65442fdcfdf742bf10db00b8d1e1c92f,1,Pascagoula Bay,Rare
654586f0a096e95d8ef21c07c5edd2df,1,Pascagoula Bay,Rare
6546956170b5377e422ee82f0514dece,1.9038247234805195,Pascagoula Bay,Rare
6547584f75fdd62e96df76b448ac310e,1,Pascagoula Bay,Rare
6547889288e653c836537e1bff3b0065,1,Pascagoula Bay,Rare
6547988d3de4b85848d9c049a4c08a3b,1,Pascagoula Bay,Rare
6548a323b2bbe16b154e9840e75d7714,1,Pascagoula Bay,Rare
6549b561de1f243cca6a8d23eae56130,1,Pascagoula Bay,Rare
65536b34990c6a087378fa27816f418c,1,Pascagoula Bay,Rare
655688445c1e6777b55ce628c881f5a7,1,Pascagoula Bay,Rare
6558414987d2de177f2a90c377421b5e,1,Pascagoula Bay,Rare
65586dde634d0a04c8e02d363a386783,1,Pascagoula Bay,Rare
655fcf8957802073a64921294f5cea95,1.9041002055132965,Pascagoula Bay,Rare
656082686260c355a1569ea1e1d081a7,1,Pascagoula Bay,Rare
6562cd11230029c8bd893a9b639adf2b,1,Pascagoula Bay,Rare
6563faafaf7789057c5a928a1e823355,1,Pascagoula Bay,Rare
656b3eb62ea522a54b2f2598561e7245,1,Pascagoula Bay,Rare
656c4c82d6ed5eca5036f5109db9fdbe,1,Pascagoula Bay,Rare
656c5bae920f5ad5f9a369a55a6b3b2a,1,Pascagoula Bay,Rare
656e774a2bc9d2fd2e8acc39a31d0df6,1,Pascagoula Bay,Rare
6570649d7fbe95314589d62ff2f89725,1,Pascagoula Bay,Rare
65731926797ae60de61c7977a32ec2db,1,Pascagoula Bay,Rare
6573e6fca8eea00ab1c406f862659a84,1,Pascagoula Bay,Rare
65740873c28bdfbc0fc075fcb48805d6,1,Pascagoula Bay,Rare
65755ec218616be4e32a8f36ae6d6a60,1,Pascagoula Bay,Rare
6577d882d144d697ad91fa6844728db8,1,Pascagoula Bay,Rare
65792c601871d2f0d1a8d18bd8e6453f,1,Pascagoula Bay,Rare
657c23d1f910cc6e4aa7cb5dcab8db95,3.625333224419674,Pascagoula Bay,Rare
657cd0ad3620bb1b2eccc5ae59bb42e8,1,Pascagoula Bay,Rare
65801afd79bebd4a00d9aad7a1848ee0,1,Pascagoula Bay,Rare
6580df8cb2874927b088b86891771e09,1,Pascagoula Bay,Rare
6586b2b4fca8079b2b14e4d306ac1b8a,1,Pascagoula Bay,Rare
658ab2d0251675812137552e73667270,1,Pascagoula Bay,Rare
658ab9566593e3fda6cdc49ccdc59652,1,Pascagoula Bay,Rare
658b77c648be142f973b620552c1828a,1,Pascagoula Bay,Rare
658ca4e1f880fbb3f501a66f76df34fa,1,Pascagoula Bay,Rare
6592dc1a524df39959f65dd1e496ff66,1,Pascagoula Bay,Rare
65a60d487afec09bb625fc28a0dbc266,1,Pascagoula Bay,Rare
65a81efe640f720e3933a2bfd65d5df6,1,Pascagoula Bay,Rare
65a86a292ef2d14ed4394dd538dbeace,1,Pascagoula Bay,Rare
65a8f9069ddf6cc291741ae0a6172686,1,Pascagoula Bay,Rare
65a92a0d45a140e4fe1ca7e7398fb9ad,4.528137520026106,Pascagoula Bay,Rare
65aae8dada6582461a4ed60e139cc828,1.9388381263300585,Pascagoula Bay,Rare
65b1ee64c6e746a6046e93f2d6619602,1,Pascagoula Bay,Rare
65b46de1fc0f074905ff2a02a4b90885,1,Pascagoula Bay,Rare
65b52450fa3fc1cb946bb859abc2eb65,1,Pascagoula Bay,Rare
65b88922bfc25987a098cdda5be09eb1,1,Pascagoula Bay,Rare
65bb4c1320bdf706e3af30550ca800a5,1,Pascagoula Bay,Rare
65bdd7624b1f21ed09b2435eaf1061a8,1,Pascagoula Bay,Rare
65c3d60bfe70d8e08f537790fcdc5090,1,Pascagoula Bay,Rare
65c5b1cf511253d7c7c08295b50579e2,1,Pascagoula Bay,Rare
65c9b58a8c82c7a48b27df773461edee,1,Pascagoula Bay,Rare
65d0fa381c1000c1f41d704e9eebb86f,1,Pascagoula Bay,Rare
65d1148daccc810af2787882ebfabe6b,1,Pascagoula Bay,Rare
65d1e915696ba65dba1c64b6674db329,1,Pascagoula Bay,Rare
65d292fad0058629e12df812dfcdad0f,1,Pascagoula Bay,Rare
65d536f87d38408a016bdeb720672de3,2.8433936308162404,Pascagoula Bay,Rare
65d96c486b3d8aff780c64782aec26a4,1,Pascagoula Bay,Rare
65db168f16dd3fbc768792a582865eda,1,Pascagoula Bay,Rare
65db82a989d0b18e0ad43ea7192410b1,1,Pascagoula Bay,Rare
65dea1e8ac3c9c277a2521efa32995db,1,Pascagoula Bay,Rare
65dfefc822745f07d119353bdc66629d,1,Pascagoula Bay,Rare
65e260f9b77cedd6a0bcb9f2ca1e6982,1,Pascagoula Bay,Rare
65eb061ef514f1c90d576346ad829041,1,Pascagoula Bay,Rare
65ec5f96c1650d7f9efe2cf5cbf5e5bd,1,Pascagoula Bay,Rare
65ec8f5c79042c763e2c944011b4ffb3,1,Pascagoula Bay,Rare
65ef8b96c4cffe9d85c3a8fe6d0bad6f,1.9762046643822127,Pascagoula Bay,Rare
65f12d19ebd78e33208a217f0674ada1,5.412374122694446,Pascagoula Bay,Rare
65f3867e131070e3dd27b0f28cbc78a6,1,Pascagoula Bay,Rare
65f41bbdb4af1dbe9801ee0efa9a2f88,1,Pascagoula Bay,Rare
65f6c8b7cc04beee7be1d4708e8403af,1,Pascagoula Bay,Rare
65f6e3832a788d5cefba2075b9d2ed16,1,Pascagoula Bay,Rare
65f8573f78eb14b227feda670829f1b6,1,Pascagoula Bay,Rare
65fcc7dfc0d2d3c125d8bb8052ad7466,2.7535190344426472,Pascagoula Bay,Rare
65fcca443ef7a2330d0453c5118f7a2c,1,Pascagoula Bay,Rare
65fe54c2cca2615e084d56c0d14fa715,1,Pascagoula Bay,Rare
65ffcb36068bf4e017a257581a95951f,1,Pascagoula Bay,Rare
66006480075acf006c44f47435656883,1,Pascagoula Bay,Rare
66014fdf4ef482931f8074366c5dbd30,1,Pascagoula Bay,Rare
66038682e1bcd165bbb0040183f46c10,1,Pascagoula Bay,Rare
66038f942f0b504a8ed2ad9202d174be,1,Pascagoula Bay,Rare
66046886f124196ff793858a336f7f1f,1,Pascagoula Bay,Rare
660756a7cd4422655ce33248a3d7862a,1,Pascagoula Bay,Rare
660ab4d3dad3f6c986ed799331545eb5,1,Pascagoula Bay,Rare
660b27b4559c44cfebaf13998b16fd00,1,Pascagoula Bay,Rare
6613097e6221bfab85bb3d3c71d4d3cb,1,Pascagoula Bay,Rare
66162088ad8d91df0f937fac2b4d4fb0,2.9696594426884633,Pascagoula Bay,Rare
66177323eaaff0b2492909dc10b08990,1,Pascagoula Bay,Rare
661ad84bf21e13c6db463bc99c251ffd,1,Pascagoula Bay,Rare
66201dd268912c52a34bfdef9d8c557d,1,Pascagoula Bay,Rare
662893615018e890f4a0cc2cbd83725c,1,Pascagoula Bay,Rare
662c54bcf4f820660018a0c0dfef06b7,1,Pascagoula Bay,Rare
662c977e296049e31dc7ef3813593edb,1,Pascagoula Bay,Rare
662f95d5e3cc672f1f88b52f0d3ceb18,1.7206584303031585,Pascagoula Bay,Rare
6635a4f3ac8ccac0ec088b0872651820,1,Pascagoula Bay,Rare
6635d826cbe5f74acf56e6d9cce0a50f,1,Pascagoula Bay,Rare
663634790c5d88ee5699420e6da5e948,1,Pascagoula Bay,Rare
6636a89b91b290faebaf3bbf2ca26bda,1,Pascagoula Bay,Rare
6636f151b5cc78d9b5c13257a419fe5f,2.3711638743634693,Pascagoula Bay,Rare
6637daded58fd7d468ad9a17e7dff4cf,1,Pascagoula Bay,Rare
663a97a71632e70a68ce8410db751537,1,Pascagoula Bay,Rare
663db3ab830ee4ef6f3615741f689184,1,Pascagoula Bay,Rare
663e87879795b6a0b6941625bb8613a9,1,Pascagoula Bay,Rare
663f337c75761c4c1fb17df266466aea,1,Pascagoula Bay,Rare
6640aac60e902c31aa39a9517040420d,1,Pascagoula Bay,Rare
6642f4d4ce9916207143962e743636d8,1,Pascagoula Bay,Rare
6643f2a06d11cfa4ce2964be3688854c,1,Pascagoula Bay,Rare
6646a4d0623de36f49e32b778346a9bb,1,Pascagoula Bay,Rare
664fe1e8ecb7a7d353b989476fbdc4c1,1,Pascagoula Bay,Rare
6654737680f8ba7dda335cbfb7d49fa0,1,Pascagoula Bay,Rare
665618e196f28c6b1a6c33a2cb5e8a68,1,Pascagoula Bay,Rare
665b2eb2ec0b358eb324c82447dad935,1,Pascagoula Bay,Rare
665c78acd8fe1b1ff4b01cf93daeeec2,1,Pascagoula Bay,Rare
665eb1529549397e72fa78e4e59e603e,1,Pascagoula Bay,Rare
665ec245e4c96051f5201c65a9fc39d8,1.9853206989017735,Pascagoula Bay,Rare
665f1684af44572e98caabc10bd92896,1,Pascagoula Bay,Rare
66604e2f0e3ada5ed215cefeb1a6194b,1,Pascagoula Bay,Rare
66678c024c4e0561e0a134589f634816,1.3078619579664061,Pascagoula Bay,Rare
666cbe7db5980f2573671ac32f4bc481,1,Pascagoula Bay,Rare
666dc0b6e06c7f94721f46f9d1b164a3,1,Pascagoula Bay,Rare
666dff2f6d744423316864024d5f3813,1,Pascagoula Bay,Rare
66736c6c95ff4a2c4b3a9ab59af78d23,1,Pascagoula Bay,Rare
6673a8dc237b9b57c09fb5d8eaecad4f,1,Pascagoula Bay,Rare
6674c5fbe422adacb4c6cee3f7c3dcd5,1,Pascagoula Bay,Rare
667747b0b5f337f5be85a7e8c284beee,1,Pascagoula Bay,Rare
6678ce01a729b2ca076d7ffdde868f50,1.9579614531302596,Pascagoula Bay,Rare
66793bbd8c667a15a77beab9c60abe8b,1,Pascagoula Bay,Rare
667b8563111c90015baade584f004aaa,1,Pascagoula Bay,Rare
667d9071ebfd399733f32ce8dc2f2f34,1,Pascagoula Bay,Rare
6680789d6c62f7fd71c83164d1508b31,1,Pascagoula Bay,Rare
668140ed97842fcbc3987b51170bb0a5,1,Pascagoula Bay,Rare
6684935cab6348a38f478babac0ae336,1,Pascagoula Bay,Rare
66864c0cbc2bc977ace9cc498180c71a,1,Pascagoula Bay,Rare
6688a65f9406465b831dabce093a0e9a,1,Pascagoula Bay,Rare
668c5e81435dd5e88f9a20f9ffe22801,1,Pascagoula Bay,Rare
668e0ecc3b08e0cb6904b9f41bc7141a,1,Pascagoula Bay,Rare
6690134fd3f098b0a9ef20a7a4970d43,1,Pascagoula Bay,Rare
6691a7784498c68bc810445f0adc3945,1,Pascagoula Bay,Rare
66968a301259a08a09215a6ff98a70c1,2.3557971037496865,Pascagoula Bay,Rare
669f8813b58a6eed9f6146ecd913d60f,1,Pascagoula Bay,Rare
66a595d4763886b82a5b8cbe76641915,1,Pascagoula Bay,Rare
66a7c8ba2ba87f0715aa0bcbb89ba5a7,1,Pascagoula Bay,Rare
66a8cafbddf5f3546da4fa81426f7164,3.3251081994693705,Pascagoula Bay,Rare
66ad6562a126c3c86e3f7c16d9d4379d,1,Pascagoula Bay,Rare
66ae6a37ffac64c2ac5f6f10fb8f8b18,1,Pascagoula Bay,Rare
66afa9ac70372aa8fa564db092569e1b,2.724348640453802,Pascagoula Bay,Rare
66afb320627e90acd09e5f52435cf0bd,1,Pascagoula Bay,Rare
66b13e13d98f9a378e5ae0800f0d0da4,1,Pascagoula Bay,Rare
66b4fd9286383b33ce2b6b3dd2648eb6,1,Pascagoula Bay,Rare
66b690fa172bda3941ca0cb2ae285b3b,4.54025277517559,Pascagoula Bay,Rare
66b7f03479e302064cc0dcf70bd9d326,2.6525393952614857,Pascagoula Bay,Rare
66b8157e658d07672dd08bbd5664038f,1,Pascagoula Bay,Rare
66ba299b2a9bdda0929cdf24acd88ba9,1,Pascagoula Bay,Rare
66bb9a4f74b678e491b56295519b27cd,2.621458746677235,Pascagoula Bay,Rare
66bcca86ce2e9e4e82a5d8ae166eb0e8,3.5369551595960598,Pascagoula Bay,Rare
66bdb793d0b5e8df7c6c53913bf34c02,1,Pascagoula Bay,Rare
66c2f944555b86dc2565022abcf5d13e,1,Pascagoula Bay,Rare
66c4c70aac48516326672fc33c57b973,1,Pascagoula Bay,Rare
66c60c3c4df3cbcbacd24d80347342da,1,Pascagoula Bay,Rare
66c7d16a2eb595efb2b83cb60b9e33d7,1,Pascagoula Bay,Rare
66cc35f18f0f26e25439da3d08007677,1,Pascagoula Bay,Rare
66cccf332058399dbf9882c192393832,1,Pascagoula Bay,Rare
66ce49ee26c87ded7cb12444ee38ea3e,1,Pascagoula Bay,Rare
66d042c1a07068bb377d3d1d1f85d3ad,1,Pascagoula Bay,Rare
66d5602e054cc5005f093a553a443b60,1,Pascagoula Bay,Rare
66d579ac9a83c43ccd0c71ce2c5b0eee,1,Pascagoula Bay,Rare
66d59a7a78a6de467c93c79c2f036891,1,Pascagoula Bay,Rare
66d658378bc9f62b229189cfdb86a3a6,1,Pascagoula Bay,Rare
66d7d64143dc408423700582c86f9110,1,Pascagoula Bay,Rare
66dd17345cd40ea306c2092994ddea04,1,Pascagoula Bay,Rare
66e6850df5504b5bc1df7944153f3845,1,Pascagoula Bay,Rare
66e74c99589f4e22073441972310ec5b,1,Pascagoula Bay,Rare
66e9d23608788eb559e968dfa9be6c25,1,Pascagoula Bay,Rare
66ebf99392bcd0bd6fa2c37bf3c9624f,1,Pascagoula Bay,Rare
66ed2beb926e33dbe3286be38bc2d3c1,6.222013575019305,Pascagoula Bay,Rare
66ee35283ae2cc513ace9c4a868320a4,1,Pascagoula Bay,Rare
66efd7b42722574188811a271abbeb30,1,Pascagoula Bay,Rare
66efe4e309edce1f4abf3402e203034f,2.966056272577333,Pascagoula Bay,Rare
66f30bd94c92d79c581e3cb6590626e8,1,Pascagoula Bay,Rare
66f3754a8bd3e30c06018e11ea8bbf98,1,Pascagoula Bay,Rare
66fa153b44d32c0b495cbcef9732d857,1,Pascagoula Bay,Rare
66fbfd9e53f77a6e1ba164516860bffd,2.624265653040314,Pascagoula Bay,Rare
66fc5f95e2a2f691de76803d4a7c2577,1.9825988116000461,Pascagoula Bay,Rare
66fce40e47ed479d73d267bc066a18e4,2.2833033740709836,Pascagoula Bay,Rare
66fd595fa01d6b68a1e061dfc8f972b6,6.870371113896389,Pascagoula Bay,Rare
66fdc22dd6ece86fcfc5d9965a1b7bac,1,Pascagoula Bay,Rare
6705a5b0ba196dacf7ed4e7ad5df3882,5.106074344383456,Pascagoula Bay,Rare
67068d614cba23d894c8a1c86a5542f4,1,Pascagoula Bay,Rare
67081d37dfcbda098f820740a44b309b,3.721976745166343,Pascagoula Bay,Rare
670a1b412ff8bad2b30fbb4902c47e74,1,Pascagoula Bay,Rare
670a44fef60c36de0b5c8a48422220a0,1,Pascagoula Bay,Rare
670c9829e232bbb739b5a8bb6ba46ec1,1,Pascagoula Bay,Rare
670d51b54d91ea3fbb7b0fc27dd3f73c,1,Pascagoula Bay,Rare
670e88da4dec6792478c55bcca6102a0,1,Pascagoula Bay,Rare
6717f166d89f64afe7b29fe0be3a5b74,1,Pascagoula Bay,Rare
6719a595e0f3480cf39940b4d7f239e7,1,Pascagoula Bay,Rare
6719b4ea0782d4e932fd57c0f3d02f88,1,Pascagoula Bay,Rare
671c0d56f59ff049b0b77807f5581d71,1,Pascagoula Bay,Rare
6720515be45e74e7c13138a12b88097d,1,Pascagoula Bay,Rare
6727ac454abf8eff96abcbb7550ed8b0,1,Pascagoula Bay,Rare
672996f2c51713eb7ac4f592131dc5f5,1,Pascagoula Bay,Rare
672b9ecb0dd46289a4832660af0ee375,1,Pascagoula Bay,Rare
672bdd3a012d2db9a93f18f2cfbce911,1,Pascagoula Bay,Rare
672e814e9dfd241fe4896c9d5a8c0d3e,3.5787734803498927,Pascagoula Bay,Rare
672f888382f92e811b68d5dfda4116f3,1.8199247274334327,Pascagoula Bay,Rare
67329b1e2d2436494cc2ad1ed98f3cff,1,Pascagoula Bay,Rare
6732b89bd0c3aad274ff42d67a4f7ccf,2.8368152668367106,Pascagoula Bay,Rare
67349e52e7afb1105a3912d646fdd9f2,1,Pascagoula Bay,Rare
6737fd9a86b0861b24f08eb1f238bd65,1,Pascagoula Bay,Rare
673e297521f7e3493f6eb1857665493f,1,Pascagoula Bay,Rare
673ea07c504e42e3cd82a5e68a305c2e,1,Pascagoula Bay,Rare
6740beec8cf3dfd19e30a122b83b7ab6,1,Pascagoula Bay,Rare
6743f5b1d807629faa3cc33ccadf6027,1,Pascagoula Bay,Rare
674598d6d3991e826c2ec46fbe440d1d,1.6859512857030179,Pascagoula Bay,Rare
6747e3fd94ff79e11f63c13744ad8310,1,Pascagoula Bay,Rare
6748b5186187b4b882c6a88fa1272b5f,1,Pascagoula Bay,Rare
6749988cffe357b3e5d0d6502bc8463b,1,Pascagoula Bay,Rare
6749d3494350e61c61913d1382924c93,1,Pascagoula Bay,Rare
674e90f93b2068c1a4fca69e04d4066c,1,Pascagoula Bay,Rare
6750d84356c3cf187149915bf7f9dac1,1,Pascagoula Bay,Rare
675384fafb0a9acf9457635881bc573a,1,Pascagoula Bay,Rare
6753b9b48ec923395a80ac8df54291d0,1,Pascagoula Bay,Rare
6756846dabdd63932adebc69042e35cd,1,Pascagoula Bay,Rare
6761b119f14ae8332382b3c534aad220,1,Pascagoula Bay,Rare
6762409eccb6b5b5767ef99e37a45279,1,Pascagoula Bay,Rare
6763ac514d5d8a67c8c2e960c7e5c534,1,Pascagoula Bay,Rare
67655cbcbe89a58a903e76b45ce449d4,1,Pascagoula Bay,Rare
67682b9682c64205e9a9ecf2fa9f333d,1,Pascagoula Bay,Rare
6768724096306b500df6508f715bfe0a,1,Pascagoula Bay,Rare
676a00cea9497630863aadd841afbfba,1,Pascagoula Bay,Rare
676b61bb9eb65c70d1eeba2c18b3007e,1,Pascagoula Bay,Rare
676c58187c204cf65c7fcf9474816a7d,1,Pascagoula Bay,Rare
676cb3a13662c9d8069f8f98b4d0f7f1,1,Pascagoula Bay,Rare
67724c38fb716ff9ae297356582aa446,1,Pascagoula Bay,Rare
67745d44b3843e714bb731a846e9fc09,1,Pascagoula Bay,Rare
6774d992991b446c7336142e68d64305,1.995435544658045,Pascagoula Bay,Rare
67767d96d680acf399e42b5a3f8c0bf0,1,Pascagoula Bay,Rare
6778e0d4e43b2c34fa48c15081cfe952,1,Pascagoula Bay,Rare
67795a9a7d0083a8c99585f4b4592b92,1,Pascagoula Bay,Rare
677bdb7f82cd12488926be8f828e90de,5.040241131202379,Pascagoula Bay,Rare
677cd41f80f1aee321b1bad5e8a563c5,1,Pascagoula Bay,Rare
677cd9cb7b58fc0045eb9a291bb2ebe9,1,Pascagoula Bay,Rare
677d5a958cde284986db0aec78fcc56c,1,Pascagoula Bay,Rare
677e55d45e14e305c2e193076b790714,1.883965464892874,Pascagoula Bay,Rare
677ec5dd0b5471dce8982d5ae1ef2c34,1.7045689632724463,Pascagoula Bay,Rare
677ed3634b86ccc826312b0e32c7be26,1,Pascagoula Bay,Rare
678035756af911edabae3cc8b025011b,1,Pascagoula Bay,Rare
6782302cf5c301331c4a082d1f784b63,1,Pascagoula Bay,Rare
6782877d532a9fc69e9795bdff09dde1,1,Pascagoula Bay,Rare
6782b365126ffdb6127bf0319a8483a9,1,Pascagoula Bay,Rare
6782e4474d511800f702a38b194741ce,1,Pascagoula Bay,Rare
6782e520c19009000c085d230194899e,1,Pascagoula Bay,Rare
6786299490d9cedea7a68530a76ec591,1,Pascagoula Bay,Rare
6788ee20d560e78e37e9f9aa5c8139fc,1,Pascagoula Bay,Rare
678d84abc43d1a83f4c62145f9b3c5ee,1,Pascagoula Bay,Rare
67999dabda85f45af29080ad1dd4d33e,1,Pascagoula Bay,Rare
679b4e084189ba8d9ad27e0221f4ebf2,1,Pascagoula Bay,Rare
679c533a87770527c831127d09a2d99a,1,Pascagoula Bay,Rare
679dcec06adea4111c176c7806dd54b7,4.757426162493966,Pascagoula Bay,Rare
679e45ee6a3a7f7368018bcc4ca14ccd,1,Pascagoula Bay,Rare
679fa20b95cb3b1e2435d328a12d79ac,1,Pascagoula Bay,Rare
679fdbfe8013fa6b31d15e0a17ccd0a6,2.651971707489318,Pascagoula Bay,Rare
67a1b6017e10cdf989ac3c4c59842782,1,Pascagoula Bay,Rare
67a1e4184b3b1baefbdfdc8e5579d3f9,1,Pascagoula Bay,Rare
67a4eeb7d0a6b172eebd9bd7a91c96b5,1,Pascagoula Bay,Rare
67a5205a59e97e663867b3e53c1fc8ef,1,Pascagoula Bay,Rare
67a5ef9b21e2b19d80d22691abd29809,1,Pascagoula Bay,Rare
67ab0b032456da267dfc6ddcdddc9195,1,Pascagoula Bay,Rare
67ad4dbd14a0e15192b025ef35722168,1,Pascagoula Bay,Rare
67addc286fd0c1f92b1270b55587bd82,1,Pascagoula Bay,Rare
67b1f17449dd06455890b540ea02fe17,1,Pascagoula Bay,Rare
67b2ebb289585790abc69911df894d21,1,Pascagoula Bay,Rare
67b6297083e24da6f541a7118ded1d35,1,Pascagoula Bay,Rare
67b73e899cfe107170d85d0220dca2b1,1,Pascagoula Bay,Rare
67b7d9c4bead6b426c7cc8dd4cdba47d,1,Pascagoula Bay,Rare
67b7f18c7f645961c22f960377541f12,1,Pascagoula Bay,Rare
67b8a7e0a1f8e18fd386d6b6ace7a5fb,1,Pascagoula Bay,Rare
67bf5f1a29838b30d72fa6dfa3d668c8,1,Pascagoula Bay,Rare
67c053d5afe87139d44c8aa2dcfcbf67,1,Pascagoula Bay,Rare
67c11d3dafba480ea7f08fc9f0d835f1,1,Pascagoula Bay,Rare
67c2b4c091cc4879074dbe77b6b71c1f,1,Pascagoula Bay,Rare
67c6ba44c5426c12d044c68d29048b5f,1,Pascagoula Bay,Rare
67cc25e338ed7865a1d575396af88fc7,1,Pascagoula Bay,Rare
67cc38b3f38233ce0b596ff6c35e7fa0,1,Pascagoula Bay,Rare
67cf5a7959aab9731c5f4c104d9c178b,1,Pascagoula Bay,Rare
67cfa4c0adc734bdfe2ed3a3a6a94781,1,Pascagoula Bay,Rare
67d05ff4fa28b63acb47b04e5f5a71a0,1,Pascagoula Bay,Rare
67d561c34e46be730fa361f651051af9,1,Pascagoula Bay,Rare
67d764e3a39c85da4b89ee969763e2e8,1,Pascagoula Bay,Rare
67da9257e744830e83badabc30a67b7d,1,Pascagoula Bay,Rare
67db6204f008f80dde64f29c86c1db53,1,Pascagoula Bay,Rare
67dd96f927a22cc27c0e3f24b4ad1c41,1,Pascagoula Bay,Rare
67df90e5907593307ad06d8002da76c6,1.9930077787592846,Pascagoula Bay,Rare
67e9c25d6e826d4f6a02fd5813eda567,1,Pascagoula Bay,Rare
67eb781a91f34e71e449b332ea7747bd,1.9978292868856227,Pascagoula Bay,Rare
67f5be3705146fc8c144e309eeae2694,1,Pascagoula Bay,Rare
67f675c519d28a2bab7cee44dc3ff4a1,1,Pascagoula Bay,Rare
67f8bb200f420d2be647d094cbc713d3,1,Pascagoula Bay,Rare
67f9663b028f1051df7e93e20842a4f0,1,Pascagoula Bay,Rare
67f9bae80ccd00ce7e46a19b82ce3fd8,1,Pascagoula Bay,Rare
67fc1cbfbb33fb30c02247a5f4aa55bd,1,Pascagoula Bay,Rare
68010c7a0ad8accd8a2629ad2f144fde,1,Pascagoula Bay,Rare
680424efa9c86127f951028010d40451,1,Pascagoula Bay,Rare
6805866a7eee66476bf1e970e893472d,1,Pascagoula Bay,Rare
68059a10df1c85521a2f7b210372f1fb,1,Pascagoula Bay,Rare
6806e82463eab6e14cf260e7e8519854,1,Pascagoula Bay,Rare
6807455b7892f9e0da7678a43704afd6,1,Pascagoula Bay,Rare
68088e43be1bd85c04a503a1c70a3607,1,Pascagoula Bay,Rare
6809a7719ecb661375eb1eda423bed6b,1,Pascagoula Bay,Rare
6809c9dd673fe8b2c04d0fb8c3425316,1,Pascagoula Bay,Rare
680b26677a0da5d3bd3df24913fc6d7c,1,Pascagoula Bay,Rare
680b5ca93a380d6caabe56f383a35732,1,Pascagoula Bay,Rare
680e910b3ab960546a34135224efbe3b,1,Pascagoula Bay,Rare
680ed02e2e62616faf7fc1ad658cb472,1,Pascagoula Bay,Rare
681037b55152b6bcbd45e5b4f05a3b19,1,Pascagoula Bay,Rare
681078219b701891706dfe463a6f6c45,1,Pascagoula Bay,Rare
6814d48102a6fad19d2c7da93aa5d5bc,1,Pascagoula Bay,Rare
6815471f183687b041e7ea7e9a20ff24,1,Pascagoula Bay,Rare
681612e053a2942da0cbe5c6a48ba87c,1,Pascagoula Bay,Rare
6816a1839f4eb7af18c6569cd8baa21c,1,Pascagoula Bay,Rare
68182f0a4fef150964b24776b6779239,2.6117981095630594,Pascagoula Bay,Rare
68197f4d491437b5d9ee618a3b807e66,1,Pascagoula Bay,Rare
6819c53aeafb0395230c506f1745a36c,1,Pascagoula Bay,Rare
681a98885456368241314857f29b09d2,1,Pascagoula Bay,Rare
681fcfc50ad65dc2549885cf0022820d,1,Pascagoula Bay,Rare
6820b79d6e71d5888666dfeb1abeee60,1,Pascagoula Bay,Rare
682248c63b0154ca02dfec1e1b71e06b,1,Pascagoula Bay,Rare
68231bb43590d6d16ed4a29c24706f2b,1,Pascagoula Bay,Rare
6825afdf08eebb2676acc2cf45836cc1,1,Pascagoula Bay,Rare
68266d095108afc87edabf29d7e90146,1,Pascagoula Bay,Rare
682bd710c06cb1f62831e78a0166ab6f,2.7953533982209255,Pascagoula Bay,Rare
682dbdaca75ac25390893ca6a73447fe,1,Pascagoula Bay,Rare
682f04aefd6a087116c99f5e01f67338,1,Pascagoula Bay,Rare
6830b326acd6cbaedf966541745b66e9,1,Pascagoula Bay,Rare
68311b65af96c4c8657edb97435b9e73,1,Pascagoula Bay,Rare
68317b73f46d4ba7e6261470915105d0,1,Pascagoula Bay,Rare
6836df763e1609b3ccdf11862fcba6fe,1,Pascagoula Bay,Rare
683766d7b1dea19d25a83a289be337d0,1,Pascagoula Bay,Rare
683941efafe808e09d6d156834521021,1,Pascagoula Bay,Rare
6840aa776d54f2182cf5ca82083df91b,1,Pascagoula Bay,Rare
